,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2464,1.66638707557,-0.776269161826,-0.344079760928,-0.0206195094991,-1.85383785361,0.3696028004,0.334610782679,-1.18354449739,-0.135140507488,2.68709128164,2.69963484915,0.308076347309,0.848682046786,0.393749333273,-0.130219430896,-0.759315986106,1.53153628136,-2.45503735474,0.781957899044,0.366979018231,1
1626,-1.33651928184,-0.0875188629695,1.20762268782,-0.0325358047022,-0.938293911308,-1.14355211075,1.07054964325,-1.77689338195,-1.97677822737,-1.2599663113,1.07416372516,-0.587706597629,-0.732211655325,-0.371745528659,0.205377143078,-1.19234800231,-2.2495153039,-0.137554596794,0.606553574354,-1.39156277586,0
773,-6.73136627981,-4.11374666506,-2.57931153952,-3.32648919324,-4.66491771296,-4.95172872734,-4.19803894988,-3.84042136464,-1.79542378139,-3.04801522431,-5.42261672442,-6.17097854879,-3.71432786148,-4.41098735145,-6.91615943285,-3.89367886978,-4.71855978403,-5.2675116271,-4.14048271795,-6.02167976375,0
15,-2.51028130742,1.49741452864,-1.78125320194,0.0911330969227,1.40141426457,1.6184105692,-0.411586472496,2.1658456376,-1.81649012625,-1.16475952995,-2.5998353659,-0.755203430381,-0.160988367616,-2.1616607473,-0.53539738361,1.39034953277,-0.867730518221,1.6516394439,1.86719665841,-0.151588312197,0
1165,0.874610843934,1.52286370385,2.37355795317,0.972025909588,1.27334530142,3.75317406022,-0.0717033720087,-0.0476900987329,0.671867841148,0.101275925268,0.778677611347,2.69475200283,2.06134982594,3.05100782218,-0.00102183302539,3.48665467185,0.160321134095,2.79466724529,1.72773993193,2.10805321889,0
3082,-1.92945639361,-2.04525648039,-2.46441002448,-2.75225905196,-0.345397589983,-2.01450881402,-2.85929465517,-0.659947240736,-1.49491897334,0.122440215585,-2.90767302494,-1.93559600645,-2.04258704774,-0.884629070665,0.440070820985,-1.52822518138,-1.26319943832,-2.11403867101,-2.87336140804,-2.09620838741,1
182,-4.29137987383,0.89248412648,4.35237825395,1.54582435848,4.38398940277,-2.45966446929,1.24411894361,-0.292695537458,-0.975583486541,0.256069621302,-0.752867303131,3.21528592297,0.714025610656,0.118373478548,1.97089742684,0.621112652188,-0.314464972233,-0.654543406398,1.74062745998,-0.334203203141,0
1825,1.69005105325,0.31737823813,-1.646807365,1.31141099675,-1.93869983487,0.0285681305432,1.04975777118,1.7621220084,-0.0750228023894,-0.100633078801,1.94374355356,-0.608288292713,3.29923338241,-2.07852130295,-0.341149691645,1.17724417168,0.844246663342,2.21480707053,0.431404413354,2.08922083026,0
1134,1.11669753182,-0.122949623513,0.20830413703,1.07165681981,-0.452692284487,0.638986380684,0.653385125429,1.32318935596,-0.181296538277,0.740162344576,1.71467663436,1.33484443998,-1.19017865009,0.420815324413,-1.46612049592,0.981734446498,0.303044928442,0.324737239523,0.688300908447,-2.06918754212,0
2913,0.425864965562,2.55355515838,-3.2149342068,-1.25737457528,0.555840948233,2.48812800295,-1.24791808117,1.10198099661,-2.37703982439,-0.345496441365,-1.54064101845,-1.14035765887,0.205026227358,1.01370376069,-0.189788153424,1.01186497477,0.884734676254,-0.0643109291287,1.62644550293,0.0275158906639,1
540,4.81574206281,1.86815076827,2.51451079028,4.7390164512,3.95762120109,3.18518170957,2.84687724924,4.05980943571,0.627912519561,4.09736927737,1.50645868895,2.87421917291,1.38370757929,4.83054944158,2.95033437453,3.08219103873,0.799015832443,4.17060565662,1.47018407725,2.70681670023,0
170,6.34747437422,6.09396328811,4.48776781049,3.37600729362,4.78423910421,3.31448787992,4.66495323082,3.33335333588,1.80341006104,4.34596971251,5.37078142299,2.73352640992,5.3418826532,6.39290639258,5.04818600077,3.17258965285,5.09264831076,1.05525957294,5.63998906516,4.87574301865,0
543,1.8986115968,0.243715437808,0.265965089287,1.54869716189,1.62239881793,1.02444816137,1.49418483073,0.675967467123,0.941521823019,2.56607309731,2.69705157418,1.8444642434,0.891694480785,0.26441680687,1.66338935551,1.31052979563,-0.280898561978,1.16674917178,2.86633244416,1.59983746846,0
97,5.08511624817,3.32173647927,0.101777897155,2.19931509822,-0.472497273958,7.14258284446,3.30621053958,4.00549800172,4.58097286071,2.53174233551,2.98436342155,2.29194650811,2.93153531861,5.12119228164,2.09029945355,4.22256996625,5.53822588766,4.44207945524,2.34537611903,2.8168716418,0
2044,3.06243773344,2.22022553755,-0.999287925791,3.15838438514,0.237264015855,4.08313582726,1.5808894741,3.57788312409,3.02888492687,3.09389801592,-0.178117955507,0.343385922309,1.47032842337,0.928678006226,2.13430560511,2.63180691922,1.39631034926,3.75295720835,1.88880159106,2.60196032311,1
3687,4.38575339592,6.96242788838,3.93474130884,4.85406479225,4.59847133968,5.86810177127,6.86584682619,5.3912901359,4.29838103986,4.15554833289,4.81310734215,5.61468232917,2.8357256964,7.13658133549,4.82412410124,4.36230010298,3.3169858243,3.97358477774,5.09730576676,4.34111744504,1
2948,1.83099943402,2.60052103897,2.17954465847,2.03751057159,1.93034677906,2.41161365248,3.85801493275,1.95831203934,3.22089934518,3.17006631984,1.89437973044,2.49308166789,2.19469059908,3.49265531013,0.359672344615,4.20537925539,2.46472025223,0.444403629554,3.88397453096,1.94878664772,1
