,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,-1.06275058757,-0.0853647382683,-0.56626188014,1.74589567661,0.887326346393,1.27610917222,1.71382789237,1.11290553288,3.00494046398,-1.9465513762,0.369509349627,-1.02468476843,-0.0893966393121,-2.31566541915,0.612093917643,1.06328015902,-1.0865609617,2.74390739572,-2.20311282883,1.3308829487,0
1,-1.68480286383,0.396139831298,0.292723806852,1.2255570205,0.324089418215,4.11442965195,3.45559314048,0.26366989642,5.94756774264,2.33905321953,0.771817743881,1.79697213341,1.80041261109,2.52266673562,0.148885066729,0.0409220710672,-0.60300878767,1.59206337398,2.00775886863,-1.00926586372,1
2,-0.643955642284,-3.31508261189,-1.74209237963,-3.73773641384,-1.29602993902,-4.23815165116,-4.74209360215,-1.74326470517,-3.71477557463,-3.31444676303,-0.780084772132,-0.167633853207,-3.19580888141,-3.62125976736,-1.545842673,-3.19836454195,-2.23542093797,-1.53778109935,-3.29468052179,-3.96618037503,1
3,0.405239224591,1.46564923186,2.72070241279,0.730370708189,1.12235188498,0.49405239209,3.19883855513,1.60163935405,2.23171630932,1.53326128613,3.01097602925,0.425395662999,1.68753755243,0.777313646911,0.519397634187,1.18383875523,-0.151323193599,0.596800290699,0.726957415623,2.14734155919,1
4,0.245995971182,0.140351619539,-2.80809804714,-2.13659864539,-1.12426764827,-1.99860011094,-1.30287865849,-0.171975741375,-1.49879467523,-1.18414198786,-1.64835501388,0.075550255703,1.91645623967,-0.561445183346,-0.326823095447,0.598528114611,-1.96081715952,1.47649394296,-1.87255629465,-3.10346800923,0
5,-0.162842076402,2.91454332595,2.44572449914,2.14334119101,3.23671048406,3.70364197988,5.08215303851,2.60279215464,2.59159092876,2.96165812681,1.93510957673,3.50764292392,4.08608098816,2.4567730645,3.70322504868,4.37565603778,1.96166402176,3.64655289039,4.77125572237,1.32207392385,0
6,4.36477101062,0.41938835022,2.1001544908,2.73051889975,3.16932305042,2.84364445874,0.47457783491,3.02197372094,3.01427898809,3.90269814875,1.92577692627,0.722151254607,2.06140336494,2.06512115201,-0.538001962328,3.18140714428,1.76684028406,4.70833317622,2.6363309055,2.77261960916,1
7,-2.81907168114,-3.52112727425,-1.82649045022,-2.94863569185,-1.53215213795,-2.70971102111,-3.28014312176,-2.12261086653,-0.832445772733,-1.97141449091,-3.29999605279,-1.95822648697,-1.64702546951,-1.62366211322,-0.512712650018,-2.61413259819,-1.67012319188,-1.9157608079,-2.64017046486,-1.22190823044,0
8,-0.967346210984,-2.83009582825,-1.95701825149,-2.16819134534,-2.41280770554,-2.45245332249,-2.7370039428,-3.64945056705,-4.78432366445,-1.39266424115,0.43932349758,-1.88264818168,-0.60456342462,-0.295506872427,-2.03836958021,-2.48524432984,-0.78337224125,-3.13786132444,-2.02917650791,-0.266110737649,1
9,-4.91878082419,-3.75365314764,-5.88172988347,-5.54683938517,-5.93354695435,-2.02105476215,-3.0157037205,-5.62273334662,-1.83074921662,-5.93968682384,-3.19116746604,-1.05987666734,-4.90891185895,-3.82801492008,-1.6680995997,-4.87905070208,-3.34906537843,-4.54927998187,-3.66294131023,-3.8990188267,0
10,0.536699157997,3.30328694523,0.597418219711,-0.133588569807,1.53179629176,4.18049775852,2.8572397847,0.461781080761,4.31010285784,3.18728994835,1.71323663391,1.81161867117,2.40153455792,1.32474735014,3.12791610925,1.79044572979,2.28784513446,2.24083140868,2.92683610655,2.48929168337,0
11,2.67997054965,4.88973601881,1.98131675606,3.50042716427,2.39564646784,5.36242409466,5.04773407688,1.41898456482,1.72863122121,4.01946013365,4.14522968347,-0.047466598339,1.51587261897,4.1999639319,0.887615532338,2.34528260695,0.638433985028,0.0699900600001,4.41247768241,3.32985595503,0
12,-1.83708790814,-2.37869369755,-0.114736825466,-0.723296661983,-1.38264629061,-1.81096558792,-1.25696553266,1.53674797355,1.90702417465,-0.0742409170994,-0.479885547711,-1.18490620363,-3.11215347855,-1.88974164781,-2.14897897382,-3.95297741416,-2.0305960633,1.42819239283,-2.28255884847,-1.94957200306,0
13,-0.533561512184,-1.00097960961,-2.31266385185,-2.98290090479,-0.241418357801,-1.20473041736,-1.17573301904,-0.832168383814,-1.77291093079,-0.657565990971,-2.10621184438,-0.65608850021,0.452119071909,-1.29700537378,-1.56839801802,-0.798519460894,-2.00227309144,-0.935418813853,-0.645788240917,-2.61870567183,0
14,3.76885391761,1.69022153239,2.43128883829,1.3362883624,4.91500123827,2.88669360349,1.59638358543,1.80019541665,3.04430831776,3.46122645843,0.814714259468,0.374900974336,3.39056576069,2.39901864899,1.50279308231,3.00071546739,2.70431758391,2.85613388083,1.07379678407,2.07531267996,1
15,0.767956014592,1.6364336201,-0.449121008904,-1.08248688612,0.147028017212,3.20822299562,1.69085243863,0.0372490054046,2.75550959142,-0.184517708873,1.27221397839,1.24628840268,0.64973771,1.57100404668,2.59158304635,0.691958424882,1.07018091931,-0.758216920238,-1.29995476002,1.62700076197,1
16,4.60354735868,3.04030277353,3.58545734338,2.13217207737,2.88801320925,3.25262130641,4.30247541531,3.71606892395,1.97716547936,4.32565601963,4.5566704172,4.51673229435,4.05920965333,4.43728096381,3.56564723664,3.24986337577,6.04483082546,3.19116549927,6.03233936946,3.08343379647,0
17,-1.36921280067,-0.314671707662,-2.95105440345,0.169434841479,-0.0613222635993,1.60969339172,-1.09436160888,0.704163182201,-0.842258652605,-0.0702054168544,-2.33283142862,-1.22582890523,-1.39662914753,-2.33073755198,-0.575256993044,0.728459271107,-1.37328045745,1.4014996304,0.0404353254079,-0.707637660134,1
18,1.12756846516,-0.009516463628,0.210954408735,-0.995628975586,-0.177069350424,0.543097202285,1.65724971477,-0.830733228978,1.09274237252,-0.212102495322,0.74363657966,-0.187591066752,1.70748374277,-1.2951801945,0.556881985446,-0.560660073688,-1.42753521692,-0.565302404316,-1.22732393576,-0.346584440161,1
19,-0.939200574096,-1.71856002875,1.59146255533,2.22232193243,-2.18920333484,-2.99422557948,0.0997499714525,3.41906687589,-1.13886748367,-0.657951997222,-0.16487911668,1.65666566519,-1.5739586588,2.3800457421,-0.50120886849,-0.0413954620893,-2.07204575747,-0.483781675911,-0.20366512716,-1.47149603429,1
20,4.55915349195,4.19160169452,2.55951419055,2.60882745867,3.01759015401,1.08720996039,3.91440528405,5.60235617271,1.48162788404,4.7166687986,2.00193592686,3.2266671133,0.622276284792,4.4995642215,2.7483723061,4.0328868951,1.3440657277,3.36600776572,3.47206067063,3.58500394374,1
21,1.87695514782,1.22534177556,-0.543521492436,2.50523654458,0.336660777579,1.43800011117,2.79991361232,2.55165371243,1.41515175996,2.40683406256,2.12276473954,1.81343031646,0.800189848249,-0.0898010987335,3.14341048005,1.95540824352,1.54686669838,2.61822844679,1.08360394226,0.693699814049,0
22,0.246266711612,4.33503671915,1.56034173261,3.18850668779,-0.0986456053374,3.71722207877,3.07104050247,3.34729664544,2.25955320656,3.26107222573,2.95511179403,2.51710564587,-0.233208187018,2.95759014441,1.70111037448,0.0400749381954,-0.342140449865,1.35100399937,2.28818201217,1.49856041895,0
23,-2.29741526221,-5.17802349496,-3.83926574584,-4.90096449264,-3.24798680517,-4.31430507904,-4.81629337051,-2.90427843984,-3.40520083239,-3.77731656523,-3.64278476256,-1.78866518032,-3.60508378616,-4.84702168246,-4.19690967281,-4.14732222011,-4.48531573466,-2.47398542033,-5.38343205167,-4.94659891695,0
24,-5.11014271486,-2.38826052429,-2.53354652795,-4.17046014896,-1.21333792617,-3.08363882427,-3.90051592512,-3.87415172795,-0.304097466159,-2.69451235013,-5.57937153692,-4.25533589425,-2.27246029403,-3.08933437721,-1.7808762747,-4.43707627426,-2.28565011592,-2.21373498296,-2.83465043137,-1.5672080763,0
25,1.32527938098,2.5728684219,0.592803106961,-0.269833345265,1.68650177662,1.69627612286,1.37742161252,0.671638315053,0.550480022039,1.30244595211,2.29956484025,1.01633397857,2.13941003746,0.636525451608,0.203275848058,2.42160816586,-0.484514567115,0.1317276714,3.55743099056,-1.08881033399,1
26,0.208770954039,-0.257958716479,1.59050511922,1.39603797124,0.474715778452,0.81129022099,1.41603588709,0.262382422646,0.750313684538,1.69531846768,0.163520299627,0.328381515524,1.95653605225,1.63610169862,0.280068170666,0.316473020921,0.604607320799,0.375495502338,1.10618299268,2.53641407464,0
27,-0.789323680975,1.1191379982,-1.96931063714,0.778720856311,1.59616872784,-0.284120400539,-0.69250270594,1.05435761033,-2.19465722552,-1.73294249764,1.03796220771,-0.988291246398,0.546907404821,-2.76856211169,1.70288979165,1.34313210966,-1.38148764504,2.22864426125,0.857024888463,0.277655442183,1
